index,title,genres
2810,American Pie,"Comedy,Romance"
2811,Ernest & Celestine,"Animation,Comedy,Drama,Family"
2812,The Golden Child,"Action,Adventure,Comedy"
2813,Think Like a Man,"Comedy,Romance"
2814,Barbershop,"Comedy,Drama"
2815,Star Trek II: The Wrath of Khan,"Action,Adventure,Science Fiction,Thriller"
2816,Ace Ventura: Pet Detective,"Comedy,Mystery"
2817,WarGames,"Thriller,Science Fiction"
2818,Witness,"Crime,Drama,Romance,Thriller"
2819,Act of Valor,"Action,Thriller,War"
2820,Step Up,"Music,Drama,Romance,Crime"
2821,Beavis and Butt-Head Do America,"Animation,Comedy"
2822,Jackie Brown,"Comedy,Crime,Romance"
2823,Harold & Kumar Escape from Guantanamo Bay,"Comedy,Adventure"
2824,Chronicle,"Science Fiction,Drama,Thriller"
2825,Yentl,"Music,Drama,Romance"
2826,Time Bandits,"Family,Fantasy,Science Fiction,Adventure,Comedy"
2827,Crossroads,"Action,Adventure,Comedy,Drama,Family,Music,Romance"
2828,Project X,"Comedy,Crime"
2829,Patton,"Drama,History,War"
2830,One Hour Photo,"Horror,Thriller"
2831,Quarantine,"Horror,Science Fiction,Thriller"
2832,The Eye,"Drama,Horror,Thriller"
2833,Johnson Family Vacation,"Comedy,Family"
2834,How High,Comedy
2835,The Muppet Christmas Carol,"Comedy,Family,Fantasy,Drama"
2836,Frida,"Drama,Romance"
2837,Katy Perry: Part of Me,"Documentary,Music"
2838,The Fault in Our Stars,"Romance,Drama"
2839,Rounders,"Drama,Crime"
2840,Top Five,"Drama,Comedy"
2841,Prophecy,"Horror,Science Fiction"
2842,Stir of Echoes,"Horror,Mystery,Thriller"
2843,Philomena,Drama
2844,The Upside of Anger,"Comedy,Drama"
2845,The Boys from Brazil,"Horror,Drama,Thriller,Science Fiction"
2846,Aquamarine,"Fantasy,Romance,Family,Comedy"
2847,Paper Towns,"Drama,Mystery,Romance"
2848,My Baby's Daddy,Comedy
2849,Nebraska,"Drama,Adventure"
2850,Tales from the Crypt: Demon Knight,"Horror,Comedy,Thriller"
2851,Max Keeble's Big Move,"Comedy,Family,Fantasy,Science Fiction"
2852,Young Adult,"Comedy,Drama"
2853,Crank,"Action,Thriller,Crime"
2854,Def Jam's How to Be a Player,"Comedy,Romance"
2855,Living Out Loud,"Comedy,Drama,Romance"
2856,Just Wright,"Comedy,Drama,Romance"
2857,Rachel Getting Married,Drama
2858,The Postman Always Rings Twice,"Romance,Crime,Drama"
2859,Girl with a Pearl Earring,"Drama,Romance"
2860,Das Boot,"Action,Drama,History,War,Adventure"
2861,Sorority Boys,Comedy
2862,About Time,"Comedy,Drama,Science Fiction"
2863,House of Flying Daggers,"Adventure,Drama,Action,Romance"
2864,Arbitrage,"Drama,Thriller"
2865,Project Almanac,"Science Fiction,Thriller"
2866,Cadillac Records,"Drama,History,Music"
2867,Screwed,"Action,Comedy"
2868,Fortress,"Action,Thriller,Science Fiction"
2869,For Your Consideration,"Comedy,Drama"
2870,Celebrity,"Drama,Comedy"
2871,Running with Scissors,"Drama,Comedy"
2872,From Justin to Kelly,"Comedy,Romance"
2873,Girl 6,Comedy
2874,In the Cut,"Mystery,Thriller"
2875,Two Lovers,"Drama,Romance"
2876,Last Orders,"Comedy,Drama"
2877,The Host,"Horror,Drama,Science Fiction"
2878,The Pursuit of D.B. Cooper,"Adventure,Crime,Thriller"
2879,Ravenous,"Comedy,Horror,Thriller,Western"
2880,Charlie Bartlett,"Comedy,Drama"
2881,The Great Beauty,"Comedy,Drama"
2882,The Dangerous Lives of Altar Boys,"Comedy,Drama"
2883,Stoker,"Drama,Horror,Thriller"
2884,2046,"Fantasy,Drama,Science Fiction,Romance"
2885,Married Life,"Crime,Drama,Romance"
2886,Duma,"Adventure,Drama,Family"
2887,Ondine,"Drama,Romance"
2888,Brother,"Crime,Drama,Thriller"
2889,Welcome to Collinwood,Comedy
2890,Critical Care,"Comedy,Drama"
2891,The Life Before Her Eyes,"Thriller,Drama,Mystery"
2892,Darling Companion,"Drama,Romance"
2893,Trade,"Drama,Thriller"
2894,Fateless,"War,Drama"
2895,Breakfast of Champions,Comedy
2896,"A Woman, a Gun and a Noodle Shop","Comedy,Drama,Thriller"
2897,Cypher,"Thriller,Science Fiction,Mystery"
2898,City of Life and Death,"Drama,History,War"
2899,Legend of a Rabbit,"Animation,Family,Action,Adventure,Comedy"
2900,Space Battleship Yamato,Science Fiction
2901,5 Days of War,"War,Drama"
2902,Triangle,Horror
2903,10 Days in a Madhouse,Drama
2904,Heaven is for Real,Drama
2905,Snatch,"Thriller,Crime"
2906,Dancin' It's On,"Drama,Romance"
2907,Pet Sematary,"Drama,Horror"
2908,Madadayo,Drama
2909,The Cry of the Owl,Drama
2910,A Tale of Three Cities,"Drama,History,Romance"
2911,Gremlins,"Fantasy,Horror,Comedy"
2912,Star Wars,"Adventure,Action,Science Fiction"
2913,Dirty Grandpa,Comedy
2914,Doctor Zhivago,"Drama,Romance,War"
2915,Trash,"Adventure,Crime,Drama,Thriller"
2916,High School Musical 3: Senior Year,"Comedy,Drama,Family,Music,Romance"
2917,The Fighter,Drama
2918,Jackass Number Two,"Action,Comedy,Documentary"
2919,My Cousin Vinny,"Comedy,Drama"
2920,If I Stay,Drama
2921,Drive Hard,"Action,Comedy,Crime"
2922,Major League,Comedy
2923,St. Trinian's,"Comedy,Family,Science Fiction"
2924,Phone Booth,"Thriller,Drama"
2925,A Walk to Remember,"Drama,Romance"
2926,Dead Man Walking,Drama
2927,Cruel Intentions,"Drama,Romance,Thriller"
2928,Saw VI,"Horror,Mystery"
2929,History of the World: Part I,Comedy
2930,The Secret Life of Bees,Adventure
2931,Corky Romano,"Action,Comedy,Crime"
2932,Raising Cain,"Drama,Horror,Thriller,Crime"
2933,F.I.S.T.,"Drama,Action"
2934,Invaders from Mars,Science Fiction
2935,Brooklyn,"Drama,Romance"
2936,Barry Lyndon,"Drama,Romance,War"
2937,Out Cold,Comedy
2938,The Ladies Man,Comedy
2939,Quartet,"Drama,Comedy,Romance"
2940,Tomcats,"Comedy,Romance"
2941,Frailty,"Drama,Thriller,Crime"
2942,Woman in Gold,Drama
2943,Kinsey,Drama
2944,Army of Darkness,"Fantasy,Horror,Comedy"
2945,Slackers,"Comedy,Romance"
2946,What's Eating Gilbert Grape,"Romance,Drama"
2947,The Visual Bible: The Gospel of John,"Drama,History"
2948,Vera Drake,"Crime,Drama"
2949,The Guru,"Comedy,Romance"
2950,The Perez Family,"Comedy,Drama,Romance"
2951,Inside Llewyn Davis,"Drama,Music"
2952,O,"Drama,Romance,Thriller"
2953,Return to the Blue Lagoon,"Drama,Adventure,Romance"
2954,The Molly Maguires,"Drama,History"
2955,Romance & Cigarettes,"Comedy,Music,Romance"
2956,Copying Beethoven,Drama
2957,Brighton Rock,"Drama,Thriller,Crime"
2958,Saw V,"Horror,Thriller,Crime"
2959,Machine Gun McCain,"Drama,Action,Thriller,Crime,Foreign"
2960,LOL,"Drama,Comedy,Romance"
2961,Jindabyne,"Crime,Drama,Mystery,Thriller"
2962,Kabhi Alvida Naa Kehna,"Drama,Romance"
2963,An Ideal Husband,"Drama,Comedy,Romance"
2964,The Last Days on Mars,"Science Fiction,Thriller,Horror"
2965,Darkness,Horror
2966,2001: A Space Odyssey,"Science Fiction,Mystery,Adventure"
2967,E.T. the Extra-Terrestrial,"Science Fiction,Adventure,Family,Fantasy"
2968,In the Land of Women,"Romance,Comedy,Drama"
2969,The Blue Butterfly,"Adventure,Drama,Family"
2970,There Goes My Baby,"Drama,Comedy"
2971,Housefull,"Drama,Comedy,Romance,Foreign"
2972,September Dawn,"Drama,Action,History,Western,Romance"
2973,For Greater Glory - The True Story of Cristiada,"History,Drama"
2974,The Bélier Family,"Comedy,Drama,Music"
2975,Good Will Hunting,Drama
2976,Misconduct,"Drama,Thriller"
2977,Saw III,"Horror,Thriller,Crime"
2978,Stripes,"Action,Comedy"
2979,Bring It On,Comedy
2980,The Purge: Election Year,"Action,Horror,Thriller"
2981,She's All That,"Comedy,Romance"
2982,Saw IV,"Horror,Thriller,Crime"
2983,White Noise,"Drama,Horror,Thriller"
2984,Madea's Family Reunion,"Drama,Comedy,Romance"
2985,The Color of Money,Drama
2986,The Longest Day,"Action,Drama,History,War"
2987,The Mighty Ducks,"Comedy,Family"
2988,The Grudge,"Horror,Mystery,Thriller"
2989,Happy Gilmore,Comedy
2990,Jeepers Creepers,"Horror,Thriller"
2991,Bill & Ted's Excellent Adventure,"Adventure,Comedy,Science Fiction"
2992,Oliver!,"Drama,Family,Music"
2993,The Best Exotic Marigold Hotel,"Drama,Comedy"
2994,Recess: School's Out,"Science Fiction,Animation,Comedy,Family"
2995,Mad Max Beyond Thunderdome,"Action,Adventure,Science Fiction"
2996,Commando,"Action,Adventure,Thriller"
2997,The Boy,"Horror,Mystery,Thriller"
2998,Devil,"Horror,Mystery,Thriller"
2999,Friday After Next,Comedy
3000,Insidious: Chapter 3,"Drama,Horror,Thriller"
3001,The Last Dragon,"Action,Adventure,Comedy"
3002,The Lawnmower Man,"Horror,Thriller,Science Fiction"
3003,Nick and Norah's Infinite Playlist,"Comedy,Music,Romance"
3004,Dogma,"Fantasy,Comedy,Adventure"
3005,The Banger Sisters,"Comedy,Drama"
3006,Twilight Zone: The Movie,"Drama,Fantasy,Horror,Science Fiction,Thriller"
3007,Road House,"Action,Thriller"
3008,A Low Down Dirty Shame,"Action,Comedy,Crime"
3009,Swimfan,"Drama,Thriller"
3010,Employee of the Month,"Comedy,Romance"
3011,Can't Hardly Wait,"Comedy,Drama,Romance"
3012,The Outsiders,"Crime,Drama"
3013,Pete's Dragon,"Adventure,Family,Fantasy"
3014,The Dead Zone,"Horror,Science Fiction,Thriller"
3015,Sinister 2,Horror
3016,Sparkle,"Drama,Music"
3017,Valentine,"Horror,Thriller"
3018,The Fourth Kind,"Mystery,Science Fiction,Thriller"
3019,A Prairie Home Companion,"Drama,Comedy,Music"
3020,Sugar Hill,"Drama,Action,Thriller"
3021,Invasion U.S.A.,"Action,Thriller"
3022,Roll Bounce,"Comedy,Drama,Family"
3023,Rushmore,"Comedy,Drama"
3024,Skyline,Science Fiction
3025,The Second Best Exotic Marigold Hotel,"Drama,Comedy"
3026,Kit Kittredge: An American Girl,"Comedy,Drama,Family"
3027,The Perfect Man,"Comedy,Drama,Family,Romance"
3028,Mo' Better Blues,"Drama,Romance"
3029,Kung Pow: Enter the Fist,"Action,Comedy"
3030,Tremors,"Action,Horror"
3031,Wrong Turn,"Horror,Thriller"
3032,The Long Riders,"Western,History"
3033,The Corruptor,"Action,Crime,Mystery,Thriller"
3034,Mud,Drama
3035,Reno 911!: Miami,"Action,Adventure,Comedy,Crime"
3036,One Direction: This Is Us,"Documentary,Music"
3037,"The Goods: Live Hard, Sell Hard",Comedy
3038,Hey Arnold! The Movie,"Animation,Family"
3039,My Week with Marilyn,Drama
3040,The Matador,"Action,Comedy,Crime,Drama,Thriller"
3041,Love Jones,"Comedy,Drama,Romance"
3042,The Gift,"Thriller,Mystery"
3043,End of the Spear,"Adventure,Drama"
3044,Get Over It,"Comedy,Romance"
3045,Office Space,"Comedy,Crime"
3046,Drop Dead Gorgeous,Comedy
3047,Big Eyes,Drama
3048,Very Bad Things,"Comedy,Crime,Thriller"
3049,Sleepover,"Comedy,Family"
3050,Body Double,"Crime,Mystery,Horror,Thriller"
3051,MacGruber,"Action,Adventure,Comedy"
3052,Dirty Pretty Things,"Crime,Drama,Thriller"
3053,Movie 43,Comedy
3054,Over Her Dead Body,Comedy
3055,Seeking a Friend for the End of the World,"Comedy,Drama,Romance,Science Fiction"
3056,Cedar Rapids,Comedy
3057,American History X,Drama
3058,The Collection,"Horror,Thriller"
3059,Teacher's Pet,"Animation,Drama,Family,Music"
3060,The Red Violin,"Drama,Thriller,Mystery,Music,Romance"
3061,The Straight Story,Drama
3062,Deuces Wild,"Action,Crime,Drama,Romance"
3063,Bad Words,Comedy
3064,"Run, Fatboy, Run","Comedy,Romance"
3065,Heartbeeps,"Comedy,Romance,Family"
3066,Black or White,Drama
3067,On the Line,"Comedy,Family,Romance"
3068,Rescue Dawn,"Adventure,Drama,War"
3069,Danny Collins,"Comedy,Drama,Music"
3070,"Jeff, Who Lives at Home","Drama,Comedy"
3071,I Am Love,"Drama,Romance"
3072,Atlas Shrugged Part II,"Drama,Science Fiction,Mystery"
3073,Romeo Is Bleeding,"Action,Crime,Drama,Thriller"
3074,The Limey,"Action,Crime,Drama,Mystery,Thriller"
3075,Crash,Drama
3076,The House of Mirth,"Drama,Romance"
3077,Malone,"Action,Thriller"
3078,Peaceful Warrior,"Drama,Romance"
3079,Bucky Larson: Born to Be a Star,Comedy
3080,Bamboozled,"Comedy,Drama"
3081,The Forest,"Horror,Thriller"
3082,Sphinx,"Adventure,Mystery,Thriller"
3083,While We're Young,"Comedy,Drama,Mystery"
3084,A Better Life,Drama
3085,Spider,"Drama,Mystery,Thriller"
3086,Gun Shy,"Action,Comedy,Romance,Thriller"
3087,Nicholas Nickleby,"Adventure,Drama,Action,Family"
3088,The Iceman,"Thriller,Crime,Drama"
3089,Krrish,"Action,Science Fiction"
3090,Cecil B. Demented,"Thriller,Comedy,Crime"
3091,Killer Joe,"Crime,Drama,Thriller"
3092,The Joneses,"Comedy,Drama"
3093,Owning Mahowny,"Crime,Drama,Thriller"
3094,The Brothers Solomon,Comedy
3095,My Blueberry Nights,"Drama,Romance"
3096,Illuminata,Drama
3097,Swept Away,"Comedy,Romance"
3098,"War, Inc.","Action,Adventure,Comedy,Thriller"
3099,Shaolin Soccer,"Action,Comedy"
3100,The Brown Bunny,Drama
3101,The Swindle,"Comedy,Crime,Thriller"
3102,Rosewater,Drama
3103,The Chambermaid on the Titanic,Drama
3104,Coriolanus,"Drama,Thriller"
3105,Imaginary Heroes,"Comedy,Drama"
3106,High Heels and Low Lifes,"Action,Crime,Comedy"
3107,World's Greatest Dad,"Comedy,Romance"
3108,Severance,"Horror,Comedy,Thriller"
3109,Edmond,"Drama,Thriller"
3110,Welcome to the Rileys,Drama
3111,Police Academy: Mission to Moscow,"Comedy,Crime"
3112,Blood Done Sign My Name,"Drama,Crime"
3113,Cinco de Mayo: La Batalla,"War,History,Drama"
3114,Elsa & Fred,"Comedy,Family,Romance"
3115,"An Alan Smithee Film: Burn, Hollywood, Burn",Comedy
3116,The Open Road,"Comedy,Drama,Romance"
3117,The Good Guy,"Comedy,Romance"
3118,Motherhood,"Comedy,Drama"
3119,Free Style,"Drama,Family"
3120,Strangerland,"Drama,Thriller"
3121,Janky Promoters,Comedy
3122,Blonde Ambition,"Comedy,Romance"
3123,The Oxford Murders,"Crime,Mystery,Thriller"
3124,The Reef,"Drama,Horror,Thriller"
3125,Eulogy,"Comedy,Drama"
3126,White Noise 2: The Light,"Thriller,Drama,Horror,Fantasy"
3127,Beat the World,"Music,Drama"
3128,Fifty Dead Men Walking,"Action,Thriller"
3129,Jungle Shuffle,"Family,Animation,Adventure"
3130,Adam Resurrected,"Drama,War"
3131,Of Horses and Men,"Drama,Romance,Comedy"
3132,It's a Wonderful Afterlife,"Comedy,Romance"
3133,The Devil's Tomb,"Action,Horror,Thriller,Science Fiction"
3134,Partition,"Drama,Foreign,Romance"
3135,Good Intentions,Comedy
3136,"The Good, The Bad, The Weird","Action,Adventure,Comedy,Western"
3137,Nurse 3-D,"Horror,Thriller"
3138,Gunless,"Drama,Action,Comedy,Western"
3139,Adventureland,Comedy
3140,The Lost City,"Drama,Romance"
3141,Next Friday,Comedy
3142,American Heist,Action
3143,You Only Live Twice,"Action,Thriller,Adventure"
3144,Plastic,"Drama,Action,Comedy,Crime"
3145,Amour,"Drama,Romance"
3146,Poltergeist III,"Horror,Thriller"
3147,Re-Kill,"Horror,Science Fiction"
3148,"It's a Mad, Mad, Mad, Mad World","Action,Adventure,Comedy,Crime"
3149,Volver,"Comedy,Drama,Romance"
3150,Heavy Metal,"Animation,Science Fiction"
3151,Gentlemen Broncos,"Action,Comedy,Thriller"
3152,Richard III,"Drama,War"
3153,Into the Grizzly Maze,"Action,Horror,Thriller"
3154,Kites,"Drama,Action,Romance"
3155,Melancholia,"Drama,Science Fiction"
3156,Red Dog,"Drama,Comedy,Family"
3157,Jab Tak Hai Jaan,"Drama,Romance"
3158,Alien,"Horror,Action,Thriller,Science Fiction"
3159,The Texas Chain Saw Massacre,Horror
3160,The Runaways,"Drama,Music"
3161,Fiddler on the Roof,"Drama,Romance"
3162,Thunderball,"Adventure,Action,Thriller"
3163,Detention,"Horror,Comedy,Science Fiction"
3164,Loose Cannons,"Comedy,Drama,Romance"
3165,Set It Off,"Drama,Action,Crime"
3166,The Best Man,"Drama,Comedy"
3167,Child's Play,"Horror,Thriller"
3168,Sicko,Documentary
3169,The Purge: Anarchy,"Horror,Thriller"
3170,Down to You,"Comedy,Drama,Family,Romance"
3171,Harold & Kumar Go to White Castle,"Comedy,Adventure"
3172,The Contender,"Drama,Thriller"
3173,Boiler Room,"Crime,Drama,Thriller"
3174,Trading Places,Comedy
3175,Black Christmas,"Horror,Thriller"
3176,Breakin' All the Rules,"Comedy,Romance"
3177,Henry V,"War,Drama,History,Action,Romance"
3178,The Savages,Drama
3179,Chasing Papi,"Comedy,Romance"
3180,The Way of the Gun,"Action,Crime,Drama,Thriller"
3181,Igby Goes Down,"Comedy,Drama"
3182,PCU,Comedy
3183,The Ultimate Gift,"Romance,Drama,Family"
3184,The Ice Pirates,"Action,Science Fiction,Comedy"
3185,Gracie,Drama
3186,Trust the Man,"Comedy,Drama,Romance"
3187,Hamlet 2,"Comedy,Music"
3188,Velvet Goldmine,"Drama,Music"
3189,The Wailing,"Horror,Mystery"
3190,Glee: The Concert Movie,"Documentary,Music,Family"
3191,The Legend of Suriyothai,"Drama,Foreign,History,War"
3192,Two Evil Eyes,"Horror,Thriller"
3193,Barbecue,Comedy
3194,All or Nothing,"Comedy,Drama"
3195,Princess Kaiulani,Drama
3196,Opal Dream,"Drama,Family,Foreign"
3197,Flame & Citron,"Crime,Drama,History,War"
3198,Undiscovered,"Comedy,Romance"
3199,Red Riding: In the Year of Our Lord 1974,"Thriller,Mystery,Crime,Drama"
3200,The Girl on the Train,"Drama,Romance"
3201,Veronika Decides to Die,"Drama,Romance"
3202,Crocodile Dundee,"Adventure,Comedy"
3203,"Ultramarines: A Warhammer 40,000 Movie","Animation,Science Fiction"
3204,The I Inside,"Thriller,Mystery,Science Fiction"
3205,Beneath Hill 60,"Drama,History,War"
3206,Polisse,Drama
3207,Awake,"Thriller,Crime,Mystery"
3208,Star Wars: Clone Wars: Volume 1,"Action,Adventure,Animation,Fantasy,Science Fiction"
3209,Skin Trade,"Thriller,Action,Drama"
3210,The Lost Boys,"Horror,Comedy"
3211,Crazy Heart,"Drama,Music,Romance"
3212,The Rose,"Drama,Music,Romance"
3213,Baggage Claim,Comedy
3214,Barbarella,Science Fiction
3215,Shipwrecked,"Adventure,Family"
3216,Election,Comedy
3217,The Namesake,Drama
3218,The DUFF,"Romance,Comedy"
3219,Glitter,"Drama,Romance"
3220,The Haunting in Connecticut 2: Ghosts of Georgia,"Horror,Drama,Thriller"
3221,Silmido,"Action,Drama,History"
3222,Bright Star,"Drama,Romance"
3223,My Name Is Khan,"Drama,Romance"
3224,All Is Lost,"Action,Adventure,Drama"
3225,Limbo,"Adventure,Drama,Thriller"
3226,Namastey London,"Drama,Foreign,Romance"
3227,The Wind That Shakes the Barley,"Drama,History,War"
3228,Yeh Jawaani Hai Deewani,Romance
3229,Quo Vadis,"Drama,History,Romance"
3230,Repo! The Genetic Opera,"Horror,Comedy,Music,Science Fiction"
3231,Valley of the Wolves: Iraq,"Adventure,Drama,Action"
3232,Pulp Fiction,"Thriller,Crime"
3233,The Muppet Movie,"Adventure,Comedy,Family"
3234,Nightcrawler,"Crime,Drama,Thriller"
3235,Club Dread,"Comedy,Horror"
3236,The Sound of Music,"Drama,Family,Music,Romance"
3237,Splash,"Comedy,Fantasy,Romance"
3238,Little Miss Sunshine,"Comedy,Drama"
3239,Stand by Me,"Crime,Drama"
3240,28 Days Later,"Horror,Thriller,Science Fiction"
3241,You Got Served,Drama
3242,Escape from Alcatraz,"Crime,Drama"
3243,Brown Sugar,"Comedy,Romance"
3244,A Thin Line Between Love and Hate,"Comedy,Thriller,Crime,Romance"
3245,50/50,"Comedy,Drama"
3246,Shutter,"Horror,Mystery,Thriller"
3247,That Awkward Moment,"Comedy,Romance"
3248,Modern Problems,Comedy
3249,Kicks,Adventure
3250,Much Ado About Nothing,"Drama,Comedy,Romance"
3251,On Her Majesty's Secret Service,"Adventure,Action,Thriller"
3252,New Nightmare,"Horror,Thriller,Mystery,Fantasy"
3253,Drive Me Crazy,"Drama,Comedy,Romance,Family"
3254,Akeelah and the Bee,Drama
3255,Half Baked,"Comedy,Crime"
3256,New in Town,Comedy
3257,American Psycho,"Thriller,Drama,Crime"
3258,The Good Girl,"Drama,Comedy,Romance"
3259,Bon Cop Bad Cop,"Action,Comedy,Crime"
3260,The Boondock Saints II: All Saints Day,"Action,Thriller,Crime"
3261,The City of Your Final Destination,Drama
3262,Enough Said,"Comedy,Drama,Romance"
3263,Easy A,Comedy
3264,The Inkwell,"Comedy,Drama,Romance"
3265,Shadow of the Vampire,"Drama,Horror"
3266,Prom,Comedy
3267,The Pallbearer,"Comedy,Romance"
3268,Held Up,Comedy
3269,Woman on Top,"Comedy,Drama,Romance"
3270,Howards End,"Drama,Romance"
3271,Anomalisa,"Animation,Comedy,Drama,Romance"
3272,Another Year,"Comedy,Drama"
3273,8 Women,"Comedy,Thriller,Music,Crime,Mystery"
3274,Showdown in Little Tokyo,"Action,Thriller"
3275,Clay Pigeons,"Comedy,Crime,Drama,Thriller"
3276,It's Kind of a Funny Story,"Comedy,Drama"
3277,Made in Dagenham,"Comedy,Drama,History"
3278,When Did You Last See Your Father?,Drama
3279,Prefontaine,"Drama,Romance"
3280,The Wicked Lady,"Drama,Adventure"
3281,The Secret of Kells,"Animation,Family,Fantasy"
3282,Begin Again,"Comedy,Music,Romance,Drama"
3283,Down in the Valley,"Drama,Romance"
3284,Brooklyn Rules,"Drama,Action,Thriller"
3285,Restless,"TV Movie,Romance,Drama"
3286,The Singing Detective,"Comedy,Music,Mystery,Crime"
3287,The Land Girls,"Drama,Romance,War"
3288,Fido,"Romance,Comedy,Drama,Horror"
3289,The Wendell Baker Story,"Comedy,Drama,Romance"
3290,Wild Target,"Action,Comedy"
3291,Pathology,"Crime,Horror,Thriller"
3292,Wuthering Heights,Drama
3293,10th & Wolf,"Action,Crime,Drama,Mystery,Thriller"
3294,Dear Wendy,"Comedy,Crime,Drama,Romance"
3295,Aloft,Drama
3296,Akira,"Science Fiction,Animation"
3297,The Death and Life of Bobby Z,"Drama,Action,Thriller,Crime"
3298,The Rocket: The Legend of Rocket Richard,Drama
3299,Swelter,"Action,Drama,Thriller"
3300,My Lucky Star,"Comedy,Romance"
3301,Imagine Me & You,"Drama,Comedy,Romance"
3302,Mr. Church,Drama
3303,Swimming Pool,"Thriller,Crime"
3304,Green Street Hooligans: Underground,"Action,Drama"
3305,The Blood of Heroes,"Action,Adventure,Science Fiction"
3306,Code of Honor,"Action,Crime,Thriller"
3307,Driving Miss Daisy,"Comedy,Drama"
3308,Soul Food,"Comedy,Drama"
3309,Rumble in the Bronx,"Crime,Action,Comedy,Thriller"
